"Time","RelTime","Trial_ID","Larva_ID","Genotype","State","Transducer_factor","Pressure_Level","Plasmid","Period","FileName","CBF","Beat","CBF_MODA","PressVal"
47,17,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-9200.txt",NA,0,12.60237,84.2450980392157
48,18,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-9400.txt",NA,0,12.03635,83.9
49,19,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-9600.txt",NA,0,11.74886,83.7401960784314
50,20,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-9800.txt",NA,0,11.883225,83.406862745098
51,21,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-10000.txt",NA,0,12.304415,82.9754901960784
52,22,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-10200.txt",12.6742712294043,1,12.085325,82.6666666666667
53,23,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-10400.txt",NA,0,11.54345,85.865
54,24,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-10600.txt",NA,0,11.49639,85.2401960784314
55,25,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-10800.txt",NA,0,11.239805,85.5147058823529
56,26,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-11000.txt",15.054572826496,1,11.25213,85.185
57,27,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-11200.txt",NA,0,11.73242,84.8480392156863
58,28,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-11400.txt",14.0459301917269,1,12.23006,84.52
59,29,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-11600.txt",20.7168013258753,1,13.407135,84.1617647058824
60,30,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_1","060222_M1_L3_E001_Kymo-1-24000_-11800.txt",18.8554728009805,1,14.47512,83.8823529411765
61,31,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-12000.txt",20.6015657189946,1,15.12901,83.51
62,32,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-12200.txt",19.5828845588955,1,15.316125,83.2009803921569
63,33,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-12400.txt",20.6739714699194,1,15.39764,82.895
64,34,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-12600.txt",20.9995800083998,1,15.373925,87.9607843137255
65,35,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-12800.txt",20.472924557273,1,15.540415,85.1372549019608
66,36,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-13000.txt",21.8257216129208,1,15.90449,83.865
67,37,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-13200.txt",21.4615302071038,1,15.85237,83.5980392156863
68,38,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-13400.txt",20.6568890725057,1,16.35577,83.175
69,39,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-13600.txt",21.3128729752771,1,16.27529,82.9754901960784
70,40,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-13800.txt",23.1133710851728,1,17.560355,82.7549019607843
71,41,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-14000.txt",22.2098833981122,1,17.971,87.74
72,42,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-14200.txt",22.0507166482911,1,18.323825,82.4264705882353
73,43,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-14400.txt",22.4820143884892,1,18.60566,83.4362745098039
74,44,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-14600.txt",16.6147455867082,1,18.539605,85.9509803921569
75,45,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-14800.txt",22.9331498681344,1,18.805325,85.6813725490196
76,46,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-15000.txt",17.7373104324948,1,18.713875,85.305
77,47,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-15200.txt",21.7983651226158,1,18.898895,85.0294117647059
78,48,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-15400.txt",16.9434090138936,1,18.521745,84.6470588235294
79,49,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-15600.txt",21.9466695928893,1,18.51046,84.2990196078431
80,50,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-15800.txt",16.3165408933306,1,18.714,84.0147058823529
81,51,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-16000.txt",23.2126276694522,1,18.3453,83.71
82,52,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-16200.txt",16.0449257922182,1,18.51485,83.2843137254902
83,53,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-16400.txt",22.5453725622816,1,18.27763,82.8970588235294
84,54,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-16600.txt",21.9154065307911,1,18.250285,82.67
85,55,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-16800.txt",22.5784601490178,1,18.306595,81.171568627451
86,56,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-17000.txt",22.7350233033989,1,18.313135,82.285
87,57,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-17200.txt",21.6684723726977,1,18.109185,83.7254901960784
88,58,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-17400.txt",22.1092195445501,1,18.13401,83.4313725490196
89,59,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-17600.txt",24.4558571777941,1,17.87384,83.18
90,60,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","During_2","060222_M1_L3_E001_Kymo-1-24000_-17800.txt",21.4064005137536,1,18.16854,4.42156862745098
91,61,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-18000.txt",21.9563069491712,1,18.064365,0.190000000000001
92,62,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-18200.txt",15.6000156000156,1,17.766045,0.21078431372549
93,63,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-18400.txt",16.0214687681493,1,17.923605,0.200980392156863
94,64,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-18600.txt",17.5325813803986,1,17.84332,0.0549999999999995
95,65,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-18800.txt",16.5389492254259,1,17.546405,0.0312499999999993
96,66,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-19000.txt",21.6251283991999,1,17.655435,0.0416666666666676
97,67,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-19200.txt",17.1934550247872,1,17.52563,0.0937500000000008
98,68,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-19400.txt",18.0142312426817,1,17.434115,0.153061224489795
99,69,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-19600.txt",22.0312844238819,1,17.39361,0.218750000000001
100,70,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-19800.txt",16.0816950106541,1,17.251995,0.218750000000001
101,71,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-20000.txt",23.2612235403582,1,17.58886,0.218750000000001
102,72,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-20200.txt",19.6835863494329,1,17.40278,0.203125000000001
103,73,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-20400.txt",22.9673863114378,1,17.40714,0.25
104,74,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-20600.txt",21.4132762312634,1,17.139175,0.234375000000001
105,75,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-20800.txt",16.249153689912,1,17.37224,0.229166666666666
106,76,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-21000.txt",21.8102508178844,1,16.995245,0.177083333333333
107,77,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-21200.txt",23.3590282644242,1,17.33839,0.114583333333335
108,78,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-21400.txt",20.9380234505863,1,17.210855,0.046874999999999
109,79,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-21600.txt",22.9673863114378,1,17.132805,0.104166666666666
110,80,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-21800.txt",22.3563603845294,1,17.051115,0.117346938775512
111,81,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-22000.txt",21.2055346445422,1,16.880375,0.0765306122448989
112,82,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-22200.txt",21.4477211796247,1,17.034975,0.072916666666667
113,83,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-22400.txt",21.9058050383352,1,16.971395,0.130208333333334
114,84,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-22600.txt",19.8876348630239,1,16.82463,0.203125000000001
115,85,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-22800.txt",19.5828845588955,1,16.54822,0.229166666666666
116,86,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-23000.txt",17.0068027210884,1,17.04963,0.25
117,87,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-23200.txt",17.0217594825385,1,16.84762,0.25
118,88,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-23400.txt",19.9368665891344,1,16.74474,0.25
119,89,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-23600.txt",17.7501664078101,1,16.709975,0.218750000000001
120,90,"060222_M1_L3_E001","060222_M1_L3","WT","positive",0.25,"85","pLB316","After","060222_M1_L3_E001_Kymo-1-24000_-23800.txt",20.0080032012805,1,NA,NA
1,-29,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-0.txt",22.3738673229668,1,NA,0
2,-28,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-200.txt",22.0994475138122,1,15.417315,0
3,-27,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-400.txt",20.0481154771451,1,15.24577,0
4,-26,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-600.txt",21.0216523018709,1,15.47742,0
5,-25,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-800.txt",21.0759260234997,1,15.08413,0
6,-24,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-1000.txt",17.57855416392,1,15.175475,0
7,-23,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-1200.txt",21.6825672159584,1,15.21782,0
8,-22,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-1400.txt",15.1883353584447,1,15.03139,0
9,-21,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-1600.txt",20.6111196990777,1,15.323835,0
10,-20,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-1800.txt",17.2577444128052,1,15.235755,0
11,-19,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-2000.txt",20.8550573514077,1,14.937785,0
12,-18,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-2200.txt",21.5447592373155,1,15.264805,0
13,-17,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-2400.txt",20.4561726500972,1,15.0613,0
14,-16,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-2600.txt",20.106564793405,1,15.01761,0
15,-15,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-2800.txt",22.3888951080264,1,15.19213,0
16,-14,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-3000.txt",22.583559168925,1,15.06581,0
17,-13,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-3200.txt",19.3404893143797,1,14.99625,0
18,-12,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-3400.txt",20.0642054574639,1,15.229205,0
19,-11,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-3600.txt",15.6838143036386,1,15.028485,0
20,-10,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-3800.txt",20.9929673559358,1,15.098015,0
21,-9,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-4000.txt",20.0642054574639,1,15.01116,0
22,-8,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-4200.txt",21.822149481724,1,15.12109,0
23,-7,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-4400.txt",21.3128729752771,1,14.94007,0
24,-6,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-4600.txt",20.2521391321958,1,15.247485,0
25,-5,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-4800.txt",21.6825672159584,1,14.9932,0
26,-4,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-5000.txt",20.5888408482602,1,14.81253,0
27,-3,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-5200.txt",21.1304807184363,1,14.79554,0
28,-2,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-5400.txt",21.6943269335069,1,14.96492,0
29,-1,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-5600.txt",15.5213224166699,1,14.93937,0
30,0,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","Before","060222_M1_L3_E002-2_Kymo-1-24000_-5800.txt",15.0943396226415,1,14.843655,750.16
31,1,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-6000.txt",19.8078637218976,1,15.08885,911.176470588235
32,2,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-6200.txt",17.9912742319975,1,14.84568,987.019607843137
33,3,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-6400.txt",15.2398369337448,1,14.792995,998.72
34,4,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-6600.txt",18.0310133429499,1,14.61695,999.725490196078
35,5,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-6800.txt",18.0310133429499,1,14.449725,998.68
36,6,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-7000.txt",14.8842747637121,1,13.78789,998.666666666667
37,7,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-7200.txt",21.4845848103985,1,12.780685,1000
38,8,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-7400.txt",NA,0,12.39225,998.56
39,9,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-7600.txt",NA,0,12.36657,1000
40,10,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-7800.txt",NA,0,12.81902,998.32
41,11,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-8000.txt",NA,0,13.080195,1000
42,12,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-8200.txt",NA,0,13.05185,998.627450980392
43,13,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-8400.txt",NA,0,12.911505,1000
44,14,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-8600.txt",21.0570646451885,1,12.6519,998.470588235294
45,15,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-8800.txt",NA,0,12.913675,1000
46,16,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-9000.txt",NA,0,12.21645,998.705882352941
47,17,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-9200.txt",NA,0,12.25426,1000
48,18,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-9400.txt",17.3565911654951,1,11.370625,998.28
49,19,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-9600.txt",NA,0,11.0175,999.843137254902
50,20,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-9800.txt",17.1276869058834,1,12.176075,998.549019607843
51,21,"060222_M1_L3_E002-2","060222_M1_L3","WT","positive",2,"988","pLB316","During_1","060222_M1_L3_E002-2_Kymo-1-24000_-10000.txt",20.5835434570061,1,15.033825,999.450980392157
