time	frame	PresV	UV
23405	921	0.48	0
23424	922	0.47	0
23443	923	0.48	0
23461	924	0.48	0
23480	924	0.48	0
23499	925	0.48	0
23518	926	0.48	0
23536	927	0.47	0
23555	928	0.48	0
23574	929	0.48	0
23592	930	0.48	0
23611	931	0.48	0
23630	932	0.48	0
23649	933	0.47	0
23667	934	0.48	0
23686	935	0.48	0
23705	936	0.47	0
23724	937	0.47	0
23742	938	0.48	0
23760	938	0.48	0
23780	939	0.49	0
23798	940	0.47	0
23817	941	0.48	0
23836	942	0.48	0
23855	943	0.48	0
23873	944	0.47	0
23891	945	0.47	0
23911	946	0.47	0
23929	947	0.48	0
23948	948	0.49	0
23967	949	0.47	0
23986	950	0.48	0
24004	951	0.48	0
24023	952	0.47	0
24042	953	0.47	0
24060	953	0.47	0
24079	954	0.47	0
24098	955	0.47	0
24117	956	0.48	0
24135	957	0.48	0
24154	958	0.48	0
24173	959	0.48	0
24192	960	0.48	0
24210	961	0.47	0
24229	962	0.48	0
24248	963	0.48	0
24266	964	0.48	0
24285	965	0.47	0
24304	966	0.48	0
24323	967	0.48	0
24341	968	0.47	0
24359	968	0.47	0
24379	969	0.48	0
24397	970	0.48	0
24416	971	0.48	0
24435	972	0.48	0
24454	973	0.47	0
24472	974	0.47	0
24491	975	0.47	0
24510	976	0.48	0
24528	977	0.48	0
24547	978	0.48	0
24566	979	0.48	0
24585	980	0.48	0
24603	981	0.48	0
24622	982	0.48	0
24641	983	0.48	0
24659	983	0.48	0
24678	984	0.47	0
24697	985	0.47	0
24716	986	0.47	0
24734	987	0.48	0
24753	988	0.48	0
24772	989	0.48	0
24791	990	0.48	0
24809	991	0.47	0
24828	992	0.48	0
24847	993	0.47	0
24865	994	0.48	0
24884	995	0.47	0
24903	996	0.47	0
24922	997	0.48	0
24940	997	0.48	0
24958	998	0.47	0
24978	999	0.47	0
24996	1000	0.48	0
25016	1001	0.47	0
25036	1002	0.48	0
25056	1003	0.47	0
25075	1004	0.47	0
25096	1005	0.47	0
25115	1006	0.48	0
25135	1007	0.48	0
25154	1008	0.48	0
25175	1009	0.47	0
25194	1010	0.48	0
25213	1011	0.48	0
25234	1012	0.48	0
25253	1013	0.47	0
25273	1014	0.47	0
25293	1015	0.47	0
25313	1016	0.48	0
25332	1017	0.47	0
25352	1018	0.47	0
25372	1019	0.47	0
25392	1020	0.48	0
25411	1021	0.47	0
25432	1022	0.47	0
25451	1023	0.48	0
25470	1024	0.48	0
25490	1025	0.47	0
25510	1026	0.47	0
25530	1027	0.47	0
25549	1028	0.48	0
25570	1029	0.48	0
25589	1030	0.48	0
25609	1031	0.48	0
25629	1032	0.48	0
25649	1033	0.48	0
25668	1034	0.47	0
25688	1035	0.47	0
25708	1036	0.48	0
25728	1037	0.48	0
25747	1038	0.47	0
25767	1039	0.48	0
25787	1040	0.47	0
25806	1041	0.47	0
25827	1042	0.47	0
25846	1043	0.48	0
25866	1044	0.48	0
25885	1045	0.48	0
25906	1046	0.48	0
25925	1047	0.47	0
25945	1048	0.48	0
25965	1049	0.48	0
25985	1050	0.47	0
26004	1051	0.47	0
26023	1052	0.48	0
26044	1053	0.48	0
26063	1054	0.47	0
26083	1055	0.47	0
26103	1056	0.47	0
26123	1057	0.47	0
26142	1058	0.47	0
26163	1059	0.47	0
26182	1060	0.48	0
26202	1061	0.48	0
26221	1062	0.48	0
26242	1063	0.48	0
26261	1064	0.47	0
26280	1064	0.47	0
26301	1065	0.47	0
26320	1066	0.47	0
26340	1067	0.47	0
26360	1068	0.48	0
26380	1069	0.47	0
26399	1070	0.48	0
26419	1071	0.47	0
26439	1072	0.48	0
26459	1073	0.47	0
26478	1074	0.48	0
26499	1075	0.48	0
26518	1076	0.47	0
26537	1077	0.48	0
26558	1078	0.48	0
26577	1079	0.48	0
26597	1080	0.47	0
26616	1081	0.47	0
26637	1082	0.48	0
26656	1083	0.48	0
26676	1084	0.47	0
26696	1085	0.48	0
26716	1086	0.48	0
26735	1087	0.48	0
26755	1088	0.47	0
26775	1089	0.48	0
26795	1090	0.48	0
26814	1091	0.48	0
26834	1092	0.47	0
26854	1093	0.48	0
26873	1094	0.48	0
26894	1095	0.48	0
26913	1096	0.47	0
26933	1097	0.48	0
26952	1098	0.47	0
26973	1099	0.48	0
26992	1100	0.47	0
27012	1101	0.47	0
27032	1102	0.48	0
27052	1103	0.47	0
27071	1104	0.47	0
27091	1105	0.47	0
27111	1106	0.48	0
27130	1107	0.48	0
27150	1108	0.47	0
27170	1109	0.48	0
27190	1110	0.48	0
27209	1111	0.48	0
27230	1112	0.47	0
27249	1113	0.47	0
27269	1114	0.47	0
27288	1115	0.48	0
27309	1116	0.48	0
27328	1117	0.47	0
27347	1118	0.47	0
27368	1119	0.48	0
27387	1120	0.47	0
27407	1121	0.47	0
27427	1122	0.48	0
27447	1123	0.48	0
27466	1124	0.47	0
27486	1125	0.47	0
27506	1126	0.47	0
27526	1127	0.47	0
27545	1128	0.48	0
27566	1129	0.48	0
27585	1130	0.47	0
27604	1131	0.47	0
27625	1132	0.48	0
27644	1133	0.48	0
27664	1134	0.48	0
27683	1135	0.47	0
27704	1136	0.47	0
27723	1137	0.48	0
27743	1138	0.48	0
27763	1139	0.48	0
27783	1140	0.48	0
27802	1141	0.47	0
27823	1142	0.47	0
27842	1143	0.47	0
27862	1144	0.47	0
27881	1145	0.47	0
27901	1146	0.47	0
27921	1147	0.48	0
27940	1147	0.47	0
27961	1148	0.47	0
27980	1149	0.47	0
28000	1150	0.47	0
28019	1151	0.47	0
28040	1152	0.47	0
28059	1153	0.48	0
28079	1154	0.47	0
28099	1155	0.47	0
28119	1156	0.47	0
28138	1157	0.48	0
28158	1158	0.47	0
28178	1159	0.47	0
28197	1160	0.47	0
28217	1161	0.47	0
28237	1162	0.48	0
28257	1163	0.48	0
28276	1164	0.47	0
28297	1165	0.47	0
28316	1166	0.47	0
28336	1167	0.48	0
28356	1168	0.47	0
28376	1169	0.48	0
28395	1170	0.48	0
28414	1171	0.47	0
28435	1172	0.47	0
28454	1173	0.47	0
28474	1174	0.47	0
28494	1175	0.48	0
28514	1176	0.47	0
28533	1177	0.47	0
28553	1178	0.47	0
28573	1179	0.47	0
28593	1180	0.48	0
28612	1181	0.47	0
28633	1182	0.48	0
28652	1183	0.48	0
28672	1184	0.47	0
28692	1185	0.47	0
28711	1186	0.48	0
28731	1187	0.48	0
28750	1188	0.47	0
28771	1189	0.47	0
28790	1190	0.48	0
28810	1191	0.48	0
28830	1192	0.48	0
28850	1193	0.48	0
28869	1194	0.47	0
28890	1195	0.48	0
28909	1196	0.47	0
28929	1197	0.47	0
28948	1198	0.47	0
28968	1199	0.47	0
28988	1200	0.47	0
29007	1201	0.48	0
29028	1202	0.48	0
29047	1203	0.47	0
29067	1204	0.47	0
29087	1205	0.47	0
29107	1206	0.47	0
29126	1207	0.47	0
29146	1208	0.47	0
29166	1209	0.48	0
29186	1210	0.47	0
29205	1211	0.47	0
29225	1212	0.47	0
29245	1213	0.48	0
29264	1214	0.48	0
29284	1215	0.48	0
29304	1216	0.48	0
29324	1217	0.47	0
29343	1218	0.48	0
29364	1219	0.47	0
29383	1220	0.47	0
29403	1221	0.47	0
29423	1222	0.48	0
29443	1223	0.47	0
29462	1224	0.47	0
29481	1225	0.47	0
29502	1226	0.47	0
29521	1227	0.47	0
29541	1228	0.47	0
29561	1229	0.47	0
29581	1230	0.47	0
29600	1230	0.47	0
29621	1231	0.47	0
29640	1232	0.48	0
29660	1233	0.47	0
29679	1234	0.48	0
29700	1235	0.47	0
29719	1236	0.47	0
29739	1237	0.47	0
29759	1238	0.48	0
29778	1239	0.47	0
29798	1240	0.47	0
29817	1241	0.47	0
29838	1242	0.47	0
29857	1243	0.47	0
29877	1244	0.47	0
29897	1245	0.48	0
29917	1246	0.47	0
29936	1247	0.48	0
29957	1248	0.47	0
29976	1249	0.48	0
29996	1250	0.47	0
30015	1251	0.47	0
30035	1252	0.47	0
30055	1253	0.47	0
30074	1254	0.47	0
30095	1255	0.48	0
30114	1256	0.47	0
30134	1257	0.47	0
30154	1258	0.47	0
30174	1259	0.48	0
30193	1260	0.47	0
30213	1261	0.47	0
30233	1262	0.47	0
30253	1263	0.48	0
30272	1264	0.47	0
30292	1265	0.47	0
30312	1266	0.47	0
30331	1267	0.47	0
30352	1268	0.48	0
30371	1269	0.47	0
30391	1270	0.47	0
30410	1271	0.47	0
30431	1272	0.47	0
30450	1273	0.47	0
30470	1274	0.47	0
30490	1275	0.47	0
30510	1276	0.47	0
30529	1277	0.47	0
30548	1278	0.48	0
30569	1279	0.48	0
30588	1280	0.47	0
30608	1281	0.47	0
30628	1282	0.47	0
30648	1283	0.47	0
30667	1284	0.47	0
30688	1285	0.47	0
30707	1286	0.47	0
30727	1287	0.47	0
30746	1288	0.47	0
30767	1289	0.48	0
30786	1290	0.47	0
30806	1291	0.47	0
30826	1292	0.47	0
30845	1293	0.48	0
30865	1294	0.48	0
30885	1295	0.47	0
30905	1296	0.47	0
30924	1297	0.48	0
30944	1298	0.47	0
30964	1299	0.47	0
30984	1300	0.47	0
31003	1301	0.47	0
31024	1302	0.48	0
31043	1303	0.48	0
31063	1304	0.47	0
31082	1305	0.47	0
31102	1306	0.47	0
31122	1307	0.47	0
31141	1308	0.47	0
31162	1309	0.47	0
31181	1310	0.48	0
31201	1311	0.47	0
31221	1312	0.47	0
31241	1313	0.47	0
31260	1313	0.47	0
31280	1314	0.48	0
31300	1315	0.47	0
31320	1316	0.47	0
31339	1317	0.48	0
31360	1318	0.48	0
31379	1319	0.47	0
31398	1320	0.47	0
31419	1321	0.47	0
31438	1322	0.48	0
31458	1323	0.47	0
31477	1324	0.47	0
31498	1325	0.47	0
31517	1326	0.47	0
31537	1327	0.48	0
31557	1328	0.47	0
31577	1329	0.47	0
31596	1330	0.47	0
31617	1331	0.47	0
31636	1332	0.47	0
31655	1333	0.47	0
31675	1334	0.47	0
31695	1335	0.48	0
31715	1336	0.48	0
31734	1337	0.48	0
31755	1338	0.47	0
31774	1339	0.47	0
31794	1340	0.47	0
31813	1341	0.47	0
31834	1342	0.48	0
31853	1343	0.48	0
31873	1344	0.47	0
31893	1345	0.47	0
31912	1346	0.47	0
31932	1347	0.47	0
31952	1348	0.47	0
31972	1349	0.47	0
31991	1350	0.47	0
32011	1351	0.48	0
32031	1352	0.47	0
32051	1353	0.47	0
32070	1354	0.47	0
32091	1355	0.47	0
32110	1356	0.47	0
32130	1357	0.47	0
32150	1358	0.47	0
32169	1359	0.48	0
32189	1360	0.47	0
32208	1361	0.47	0
32229	1362	0.47	0
32248	1363	0.47	0
32268	1364	0.48	0
32288	1365	0.47	0
32308	1366	0.47	0
32327	1367	0.47	0
32347	1368	0.47	0
32367	1369	0.47	0
32387	1370	0.47	0
32406	1371	0.47	0
32427	1372	0.47	0
32446	1373	0.47	0
32465	1374	0.47	0
32486	1375	0.47	0
32505	1376	0.47	0
32525	1377	0.47	0
32544	1378	0.47	0
32565	1379	0.47	0
32584	1380	0.47	0
32604	1381	0.47	0
32624	1382	0.48	0
32644	1383	0.47	0
32663	1384	0.47	0
32684	1385	0.48	0
32703	1386	0.47	0
32722	1387	0.47	0
32742	1388	0.47	0
32762	1389	0.47	0
32782	1390	0.47	0
32801	1391	0.47	0
32822	1392	0.47	0
32841	1393	0.48	0
32861	1394	0.47	0
32881	1395	0.48	0
32901	1396	0.47	0
32920	1396	0.47	0
32940	1397	0.47	0
32960	1398	0.47	0
32979	1399	0.47	0
32999	1400	0.48	0
33019	1401	0.47	0
33039	1402	0.47	0
33058	1403	0.48	0
33078	1404	0.48	0
33098	1405	0.47	0
33118	1406	0.47	0
33137	1407	0.47	0
33158	1408	0.48	0
33177	1409	0.47	0
33197	1410	0.47	0
33217	1411	0.47	0
33236	1412	0.48	0
33256	1413	0.47	0
33275	1414	0.47	0
33296	1415	0.47	0
33315	1416	0.47	0
33335	1417	0.47	0
33355	1418	0.48	0
33375	1419	0.48	0
33394	1420	0.47	0
33415	1421	0.47	0
33434	1422	0.47	0
33454	1423	0.48	0
33473	1424	0.47	0
33494	1425	0.47	0
33513	1426	0.48	0
33532	1427	0.48	0
33553	1428	0.48	0
33572	1429	0.47	0
33592	1430	0.48	0
33611	1431	0.48	0
33632	1432	0.47	0
33651	1433	0.47	0
33671	1434	0.47	0
33691	1435	0.47	0
33711	1436	0.48	0
33730	1437	0.47	0
33751	1438	0.47	0
33770	1439	0.47	0
33789	1440	0.48	0
33809	1441	0.48	0
33829	1442	0.48	0
33849	1443	0.47	0
33868	1444	0.48	0
33889	1445	0.47	0
33908	1446	0.47	0
33928	1447	0.47	0
33948	1448	0.47	0
33968	1449	0.48	0
33987	1450	0.47	0
34007	1451	0.48	0
34027	1452	0.48	0
34046	1453	0.47	0
34066	1454	0.47	0
34086	1455	0.47	0
34106	1456	0.47	0
34125	1457	0.48	0
34146	1458	0.47	0
34165	1459	0.47	0
34185	1460	0.48	0
34204	1461	0.47	0
34225	1462	0.48	0
34244	1463	0.47	0
34264	1464	0.47	0
34284	1465	0.47	0
34304	1466	0.48	0
34323	1467	0.47	0
34342	1468	0.47	0
34363	1469	0.47	0
34382	1470	0.47	0
34402	1471	0.47	0
34422	1472	0.47	0
34442	1473	0.48	0
34461	1474	0.48	0
34482	1475	0.47	0
34501	1476	0.47	0
34521	1477	0.47	0
34540	1477	0.47	0
34561	1478	0.47	0
34580	1479	0.48	0
34599	1480	0.47	0
34620	1481	0.48	0
34639	1482	0.48	0
34659	1483	0.47	0
34679	1484	0.47	0
34699	1485	0.48	0
34718	1486	0.48	0
34738	1487	0.47	0
34758	1488	0.47	0
34778	1489	0.47	0
34797	1490	0.47	0
34818	1491	0.47	0
34837	1492	0.47	0
34856	1493	0.47	0
34876	1494	0.47	0
34896	1495	0.47	0
34916	1496	0.47	0
34935	1497	0.47	0
34956	1498	0.47	0
34975	1499	0.48	0
34995	1500	0.48	0
35015	1501	0.47	0
35035	1502	0.47	0
35054	1503	0.47	0
35074	1504	0.48	0
35094	1505	0.48	0
35113	1506	0.48	0
35133	1507	0.47	0
35153	1508	0.47	0
35173	1509	0.47	0
35192	1510	0.47	0
35213	1511	0.47	0
35232	1512	0.47	0
35252	1513	0.47	0
35271	1514	0.47	0
35292	1515	0.47	0
35311	1516	0.48	0
35331	1517	0.47	0
35351	1518	0.47	0
35371	1519	0.47	0
35390	1520	0.48	0
35410	1521	0.47	0
35430	1522	0.47	0
35449	1523	0.47	0
35469	1524	0.47	0
35489	1525	0.47	0
35509	1526	0.48	0
35528	1527	0.47	0
35549	1528	0.47	0
35568	1529	0.48	0
35588	1530	0.48	0
35607	1531	0.47	0
35628	1532	0.47	0
35647	1533	0.47	0
35666	1534	0.47	0
35687	1535	0.47	0
35706	1536	0.48	0
35726	1537	0.47	0
35746	1538	0.47	0
35766	1539	0.47	0
35785	1540	0.47	0
35805	1541	0.47	0
35825	1542	0.47	0
35845	1543	0.48	0
35864	1544	0.47	0
35885	1545	0.47	0
35904	1546	0.48	0
35923	1547	0.47	0
35944	1548	0.47	0
35963	1549	0.47	0
35983	1550	0.48	0
36002	1551	0.47	0
36023	1552	0.48	0
36042	1553	0.47	0
36062	1554	0.48	0
36082	1555	0.47	0
36102	1556	0.48	0
36121	1557	0.47	0
36141	1558	0.47	0
36161	1559	0.48	0
36180	1559	0.48	0
36200	1560	0.47	0
36220	1561	0.47	0
36240	1562	0.47	0
36259	1563	0.47	0
36280	1564	0.47	0
36299	1565	0.47	0
36319	1566	0.47	0
36338	1567	0.48	0
36359	1568	0.47	0
36378	1569	0.47	0
36398	1570	0.48	0
36418	1571	0.48	0
36438	1572	0.47	0
36457	1573	0.48	0
36477	1574	0.47	0
36497	1575	0.48	0
36516	1576	0.48	0
36536	1577	0.47	0
36556	1578	0.47	0
36576	1579	0.48	0
36595	1580	0.47	0
36616	1581	0.47	0
36635	1582	0.47	0
36655	1583	0.48	0
36675	1584	0.48	0
36695	1585	0.47	0
36714	1586	0.48	0
36733	1587	0.47	0
36754	1588	0.47	0
36773	1589	0.47	0
36793	1590	0.48	0
36813	1591	0.48	0
36833	1592	0.47	0
36852	1593	0.47	0
36872	1594	0.47	0
36892	1595	0.48	0
36912	1596	0.48	0
36931	1597	0.48	0
36952	1598	0.48	0
36971	1599	0.48	0
36990	1600	0.47	0
37011	1601	0.48	0
37030	1602	0.47	0
37050	1603	0.47	0
37069	1604	0.47	0
37090	1605	0.48	0
37109	1606	0.47	0
37129	1607	0.47	0
37149	1608	0.47	0
37169	1609	0.47	0
37188	1610	0.47	0
37209	1611	0.47	0
37228	1612	0.48	0
37248	1613	0.47	0
37267	1614	0.47	0
37287	1615	0.47	0
37307	1616	0.47	0
37326	1617	0.48	0
37347	1618	0.47	0
37366	1619	0.47	0
37386	1620	0.47	0
37405	1621	0.47	0
37426	1622	0.47	0
37445	1623	0.47	0
37465	1624	0.47	0
37485	1625	0.47	0
37505	1626	0.47	0
37524	1627	0.47	0
37544	1628	0.47	0
37564	1629	0.47	0
37583	1630	0.48	0
37603	1631	0.47	0
37623	1632	0.47	0
37643	1633	0.47	0
37662	1634	0.47	0
37683	1635	0.47	0
37702	1636	0.47	0
37722	1637	0.47	0
37742	1638	0.47	0
37762	1639	0.48	0
37781	1640	0.47	0
37800	1640	0.47	0
37821	1641	0.47	0
37840	1642	0.47	0
37860	1643	0.47	0
37880	1644	0.47	0
37900	1645	0.48	0
37919	1646	0.47	0
37940	1647	0.47	0
37959	1648	0.47	0
37979	1649	0.47	0
37998	1650	0.47	0
38019	1651	0.47	0
38038	1652	0.48	0
38057	1653	0.47	0
38078	1654	0.47	0
38097	1655	0.47	0
38117	1656	0.47	0
38136	1657	0.47	0
38157	1658	0.48	0
38176	1659	0.47	0
38196	1660	0.48	0
38216	1661	0.47	0
38236	1662	0.47	0
38255	1663	0.48	0
38276	1664	0.47	0
38295	1665	0.47	0
38315	1666	0.48	0
38334	1667	0.48	0
38354	1668	0.47	0
38374	1669	0.48	0
38393	1670	0.47	0
38414	1671	0.48	0
38433	1672	0.47	0
38453	1673	0.47	0
38473	1674	0.47	0
38493	1675	0.48	0
38512	1676	0.48	0
38532	1677	0.47	0
38552	1678	0.47	0
38572	1679	0.47	0
38591	1680	0.47	0
38611	1681	0.48	0
38631	1682	0.47	0
38650	1683	0.47	0
38670	1684	0.47	0
38690	1685	0.47	0
38710	1686	0.47	0
38729	1687	0.47	0
38750	1688	0.47	0
38769	1689	0.47	0
38789	1690	0.47	0
38809	1691	0.47	0
38829	1692	0.47	0
38848	1693	0.48	0
38867	1694	0.47	0
38888	1695	0.47	0
38907	1696	0.47	0
38927	1697	0.47	0
38947	1698	0.47	0
38967	1699	0.48	0
38986	1700	0.48	0
39007	1701	0.47	0
39026	1702	0.47	0
39046	1703	0.47	0
39065	1704	0.47	0
39086	1705	0.48	0
39105	1706	0.47	0
39124	1707	0.47	0
39145	1708	0.47	0
39164	1709	0.47	0
39184	1710	0.48	0
39204	1711	0.47	0
39224	1712	0.47	0
39243	1713	0.47	0
39263	1714	0.48	0
39283	1715	0.48	0
39303	1716	0.47	0
39322	1717	0.47	0
39343	1718	0.47	0
39362	1719	0.48	0
39382	1720	0.48	0
39401	1721	0.47	0
39421	1722	0.47	0
39441	1723	0.48	0
39460	1723	0.47	0
39481	1724	0.47	0
39500	1725	0.48	0
39520	1726	0.47	0
39540	1727	0.47	0
39560	1728	0.47	0
39579	1729	0.47	0
39599	1730	0.48	0
39619	1731	0.47	0
39639	1732	0.47	0
39658	1733	0.47	0
39678	1734	0.47	0
39698	1735	0.47	0
39717	1736	0.47	0
39738	1737	0.47	0
39757	1738	0.48	0
39777	1739	0.47	0
39796	1740	0.47	0
39817	1741	0.48	0
39836	1742	0.47	0
39856	1743	0.48	0
39876	1744	0.47	0
39896	1745	0.47	0
39915	1746	0.48	0
39934	1747	0.47	0
39955	1748	0.47	0
39974	1749	0.48	0
39994	1750	0.47	0
40014	1751	0.48	0
40034	1752	0.48	0
40053	1753	0.47	0
40074	1754	0.47	0
40093	1755	0.47	0
40113	1756	0.47	0
40132	1757	0.48	0
40153	1758	0.48	0
40172	1759	0.47	0
40192	1760	0.47	0
40212	1761	0.47	0
40231	1762	0.47	0
40251	1763	0.47	0
40271	1764	0.48	0
40291	1765	0.47	0
40310	1766	0.47	0
40330	1767	0.48	0
40350	1768	0.47	0
40370	1769	0.47	0
40389	1770	0.47	0
40410	1771	0.47	0
40429	1772	0.47	0
40449	1773	0.47	0
40469	1774	0.48	0
40488	1775	0.47	0
40508	1776	0.47	0
40527	1777	0.47	0
40548	1778	0.47	0
40567	1779	0.47	0
40587	1780	0.48	0
40607	1781	0.47	0
40627	1782	0.47	0
40646	1783	0.47	0
40666	1784	0.47	0
40686	1785	0.48	0
40706	1786	0.47	0
40725	1787	0.47	0
40745	1788	0.48	0
40765	1789	0.47	0
40784	1790	0.47	0
40805	1791	0.48	0
40824	1792	0.47	0
40844	1793	0.47	0
40863	1794	0.47	0
40884	1795	0.47	0
40903	1796	0.47	0
40923	1797	0.48	0
40943	1798	0.48	0
40963	1799	0.47	0
40982	1800	0.47	0
41003	1801	0.47	0
41022	1802	0.47	0
41041	1803	0.48	0
41061	1804	0.47	0
41081	1805	0.47	0
41101	1806	0.48	0
41120	1806	0.48	0
41141	1807	0.47	0
41160	1808	0.48	0
41180	1809	0.48	0
41199	1810	0.48	0
41220	1811	0.47	0
41239	1812	0.48	0
41259	1813	0.48	0
41279	1814	0.47	0
41298	1815	0.47	0
41318	1816	0.47	0
41338	1817	0.47	0
41358	1818	0.47	0
41377	1819	0.47	0
41397	1820	0.48	0
41417	1821	0.48	0
41437	1822	0.47	0
41456	1823	0.48	0
41477	1824	0.47	0
41496	1825	0.48	0
41516	1826	0.47	0
41536	1827	0.47	0
41555	1828	0.47	0
41575	1829	0.47	0
41594	1830	0.48	0
41615	1831	0.48	0
41634	1832	0.48	0
41654	1833	0.47	0
41674	1834	0.48	0
41694	1835	0.48	0
41713	1836	0.48	0
41734	1837	0.47	0
41753	1838	0.47	0
41773	1839	0.47	0
41792	1840	0.48	0
41812	1841	0.47	0
41832	1842	0.48	0
41851	1843	0.47	0
41872	1844	0.47	0
41891	1845	0.48	0
41911	1846	0.48	0
41930	1847	0.48	0
41951	1848	0.47	0
41970	1849	0.48	0
41990	1850	0.47	0
42010	1851	0.48	0
42030	1852	0.47	0
42049	1853	0.47	0
42070	1854	0.47	0
42089	1855	0.48	0
42108	1856	0.47	0
42128	1857	0.48	0
42148	1858	0.47	0
42168	1859	0.48	0
42187	1860	0.47	0
42208	1861	0.47	0
42227	1862	0.48	0
42247	1863	0.48	0
42267	1864	0.47	0
42287	1865	0.48	0
42306	1866	0.47	0
42326	1867	0.48	0
42346	1868	0.47	0
42365	1869	0.47	0
42385	1870	0.48	0
42405	1871	0.48	0
42425	1872	0.48	0
42444	1873	0.48	0
42464	1874	0.47	0
42484	1875	0.48	0
42504	1876	0.47	0
42523	1877	0.48	0
42544	1878	0.48	0
42563	1879	0.48	0
42583	1880	0.48	0
42603	1881	0.48	0
42622	1882	0.47	0
42642	1883	0.47	0
42661	1884	0.48	0
42682	1885	0.47	0
42701	1886	0.48	0
42721	1887	0.48	0
42741	1888	0.47	0
42761	1889	0.47	0
42780	1889	0.48	0
42801	1890	0.48	0
42820	1891	0.47	0
42840	1892	0.48	0
42859	1893	0.47	0
42880	1894	0.47	0
42899	1895	0.48	0
42918	1896	0.48	0
42939	1897	0.48	0
42958	1898	0.48	0
42978	1899	0.47	0
42998	1900	0.47	0
43018	1901	0.47	0
43037	1902	0.47	0
43057	1903	0.48	0
43077	1904	0.48	0
43097	1905	0.48	0
43116	1906	0.48	0
43137	1907	0.48	0
43156	1908	0.48	0
43175	1909	0.48	0
43195	1910	0.48	0
43215	1911	0.48	0
43235	1912	0.47	0
43254	1913	0.47	0
43275	1914	0.48	0
43294	1915	0.47	0
43314	1916	0.48	0
43334	1917	0.48	0
43354	1918	0.48	0
43373	1919	0.48	0
43393	1920	0.48	0
43413	1921	0.47	0
43432	1922	0.47	0
43452	1923	0.47	0
43472	1924	0.47	0
43492	1925	0.47	0
43511	1926	0.47	0
43532	1927	0.48	0
43551	1928	0.47	0
43571	1929	0.48	0
43590	1930	0.48	0
43611	1931	0.47	0
43630	1932	0.47	0
43650	1933	0.48	0
43670	1934	0.47	0
43689	1935	0.47	0
43709	1936	0.47	0
43728	1937	0.48	0
43749	1938	0.48	0
43768	1939	0.48	0
43788	1940	0.47	0
43808	1941	0.47	0
43828	1942	0.47	0
43847	1943	0.48	0
43868	1944	0.48	0
43887	1945	0.47	0
43907	1946	0.48	0
43926	1947	0.48	0
43947	1948	0.47	0
43966	1949	0.48	0
43985	1950	0.47	0
44006	1951	0.48	0
44025	1952	0.47	0
44045	1953	0.47	0
44065	1954	0.48	0
44085	1955	0.48	0
44104	1956	0.47	0
44124	1957	0.47	0
44144	1958	0.48	0
44164	1959	0.47	0
44183	1960	0.48	0
44204	1961	0.47	0
44223	1962	0.47	0
44242	1963	0.47	0
44263	1964	0.48	0
44282	1965	0.47	0
44302	1966	0.47	0
44321	1967	0.48	0
44342	1968	0.48	0
44361	1969	0.48	0
44381	1970	0.47	0
44401	1971	0.48	0
44421	1972	0.48	0
44440	1972	0.47	0
44460	1973	0.47	0
44480	1974	0.48	0
44499	1975	0.47	0
44519	1976	0.47	0
44539	1977	0.47	0
44559	1978	0.48	0
44578	1979	0.48	0
44599	1980	0.48	0
44618	1981	0.47	0
44638	1982	0.48	0
44657	1983	0.48	0
44678	1984	0.47	0
44697	1985	0.47	0
44717	1986	0.47	0
44737	1987	0.48	0
44756	1988	0.48	0
44776	1989	0.47	0
44796	1990	0.48	0
44816	1991	0.47	0
44835	1992	0.47	0
44855	1993	0.48	0
44875	1994	0.48	0
44895	1995	0.47	0
44914	1996	0.47	0
44935	1997	0.47	0
44954	1998	0.48	0
44974	1999	0.47	0
44993	2000	0.48	0
45014	2001	0.48	0
45033	2002	0.48	0
45052	2003	0.48	0
45073	2004	0.47	0
45092	2005	0.47	0
45112	2006	0.48	0
45132	2007	0.48	0
45152	2008	0.47	0
45171	2009	0.48	0
45191	2010	0.48	0
45211	2011	0.48	0
45231	2012	0.47	0
45250	2013	0.48	0
45271	2014	0.48	0
45290	2015	0.48	0
45309	2016	0.48	0
45330	2017	0.48	0
45349	2018	0.48	0
45369	2019	0.48	0
45388	2020	0.47	0
45409	2021	0.48	0
45428	2022	0.48	0
45448	2023	0.47	0
45468	2024	0.47	0
45488	2025	0.47	0
45507	2026	0.47	0
45528	2027	0.48	0
45547	2028	0.47	0
45566	2029	0.48	0
45586	2030	0.47	0
45606	2031	0.47	0
45626	2032	0.47	0
45645	2033	0.47	0
45666	2034	0.47	0
45685	2035	0.47	0
45705	2036	0.47	0
45724	2037	0.48	0
45745	2038	0.47	0
45764	2039	0.48	0
45784	2040	0.48	0
45804	2041	0.47	0
45824	2042	0.48	0
45843	2043	0.48	0
45863	2044	0.47	0
45883	2045	0.47	0
45902	2046	0.47	0
45922	2047	0.48	0
45942	2048	0.47	0
45962	2049	0.48	0
45981	2050	0.48	0
46002	2051	0.48	0
46021	2052	0.47	0
46041	2053	0.47	0
46061	2054	0.47	0
46081	2055	0.48	0
46100	2055	0.47	0
46119	2056	0.47	0
46140	2057	0.48	0
46159	2058	0.49	0
46179	2059	0.47	0
46199	2060	0.48	0
46219	2061	0.48	0
46238	2062	0.48	0
46258	2063	0.48	0
46278	2064	0.48	0
46298	2065	0.47	0
46317	2066	0.47	0
46338	2067	0.48	0
46357	2068	0.47	0
46376	2069	0.48	0
46397	2070	0.47	0
46416	2071	0.48	0
46436	2072	0.48	0
46455	2073	0.48	0
