"Time","variable","value","SEDisp","Pressure_Level","Genotype","Basal_pressure","Category_pressure","Press","SEPress"
67,"0_WT_100",0.429504585847097,0.0893757145819242,"0","WT","100","0",99.084375,0.148974722291888
68,"0_WT_100",0.481374430033822,0.0942852170988415,"0","WT","100","0",98.9364583333333,0.163639500991421
69,"0_WT_100",0.539439307302498,0.0751034327664414,"0","WT","100","0",99.2864583333333,0.420490268582074
70,"0_WT_100",0.574049534851487,0.0609057211420558,"0","WT","100","0",100.958333333333,2.15558501722689
71,"0_WT_100",0.609718582493759,0.0866884107646435,"0","WT","100","0",99.8072916666667,1.10615485309598
72,"0_WT_100",0.656353089529706,0.0878434788795567,"0","WT","100","0",99.6854166666667,0.913323389449364
73,"0_WT_100",0.666083496337123,0.0758953178733904,"0","WT","100","0",99.0854166666667,0.35205251344398
74,"0_WT_100",0.657137985821942,0.10115098607683,"0","WT","100","0",100.959375,1.28048588325769
75,"0_WT_100",0.659134964450481,0.0832951285427623,"0","WT","100","0",100.608333333333,1.01880564989449
76,"0_WT_100",0.675872704899716,0.0721003229680808,"0","WT","100","0",98.8979166666667,0.95046104264004
77,"0_WT_100",0.696376023093919,0.0809642265994486,"0","WT","100","0",99.4145833333333,0.713345091535689
78,"0_WT_100",0.689276994957636,0.0855502000053235,"0","WT","100","0",99.9197916666667,0.491503879301125
79,"0_WT_100",0.694720786829063,0.099801944462162,"0","WT","100","0",99.7989583333333,0.479312704195058
80,"0_WT_100",0.726165131369304,0.0843046581067506,"0","WT","100","0",99.7354166666667,0.428318209647078
81,"0_WT_100",0.735368014527793,0.0737731160378627,"0","WT","100","0",99.9958333333333,0.258158963329229
82,"0_WT_100",0.676891753408984,0.0876140374491033,"0","WT","100","0",99.8572916666667,0.263268756915922
83,"0_WT_100",0.683896676380391,0.0897640300202677,"0","WT","100","0",99.84375,0.294940701431854
84,"0_WT_100",0.675616416133838,0.0869578741034374,"0","WT","100","0",99.7697916666667,0.303451463662004
85,"0_WT_100",0.671463990573413,0.0816774029798227,"0","WT","100","0",99.6364583333333,0.32162628605564
86,"0_WT_100",0.621969387600567,0.0903395516637598,"0","WT","100","0",99.553125,0.357469282868396
87,"0_WT_100",0.63041209463516,0.100958594240837,"0","WT","100","0",99.5072916666667,0.352010131690124
88,"0_WT_100",0.605228508091307,0.091774736153031,"0","WT","100","0",99.4822916666667,0.292236237022666
89,"0_WT_100",0.630174744895809,0.0590327936379499,"0","WT","100","0",99.9322916666667,0.51439773981057
90,"0_WT_100",0.588169454620174,0.079382257525971,"0","WT","100","0",99.825,0.508205243424788
91,"0_WT_100",0.585204641128661,0.0721413818419897,"0","WT","100","0",99.9572916666667,0.321014221193288
92,"0_WT_100",0.583145976096398,0.0618694542943123,"0","WT","100","0",99.8197916666667,0.17826353043941
93,"0_WT_100",0.564593819056495,0.0765211839604668,"0","WT","100","0",99.746875,0.204698764533132
94,"0_WT_100",0.556813673902747,0.0599885686914419,"0","WT","100","0",99.6010416666667,0.194958707344516
95,"0_WT_100",0.549885053615389,0.0642116779397928,"0","WT","100","0",99.6333333333333,0.214496088655742
96,"0_WT_100",0.522363578563298,0.0508614652377139,"0","WT","100","0",99.48125,0.212781931031773
97,"0_WT_100",0.483193069052755,0.0701855010280562,"0","WT","100","0",99.4635416666667,0.203864838547093
98,"0_WT_100",0.473695854918833,0.0557389405946184,"0","WT","100","0",99.3125,0.199194068460186
99,"0_WT_100",0.428184752200145,0.0345372524474015,"0","WT","100","0",99.178125,0.21702819397296
100,"0_WT_100",0.431804717300006,0.0576472527041097,"0","WT","100","0",99.0770833333333,0.211258115393102
101,"0_WT_100",0.390838391362698,0.0535513380895666,"0","WT","100","0",99.2020833333333,0.151386101528872
102,"0_WT_100",0.397457386787755,0.0475735753730937,"0","WT","100","0",99.5052083333333,0.340630574623089
103,"0_WT_100",0.387691241062862,0.047781816760296,"0","WT","100","0",99.3614583333333,0.32570869579102
104,"0_WT_100",0.368505606790204,0.0485097459863971,"0","WT","100","0",99.30625,0.336642912476756
105,"0_WT_100",0.333788955514319,0.0591755740220448,"0","WT","100","0",99.146875,0.335294523568042
106,"0_WT_100",0.328281321816179,0.0289383875583643,"0","WT","100","0",99.33125,0.369779195799105
107,"0_WT_100",0.296936563823856,0.0385105293146477,"0","WT","100","0",99.5489583333333,0.306600564660276
108,"0_WT_100",0.308946582507517,0.0498768855576856,"0","WT","100","0",99.9583333333333,0.431701404248994
109,"0_WT_100",0.268428043008988,0.0379365458523926,"0","WT","100","0",99.8989583333333,0.353946776101297
110,"0_WT_100",0.253481275665273,0.0314343854768014,"0","WT","100","0",99.778125,0.281368609249209
111,"0_WT_100",0.249654284298164,0.0391793759205457,"0","WT","100","0",99.36875,0.135510784600543
112,"0_WT_100",0.228322594689869,0.0263219261880244,"0","WT","100","0",99.2708333333333,0.172654482457012
113,"0_WT_100",0.218214436916935,0.0228428158222827,"0","WT","100","0",99.13125,0.197047157973099
114,"0_WT_100",0.199996532053218,0.0337657507035588,"0","WT","100","0",99.046875,0.204847133468537
115,"0_WT_100",0.209712767969867,0.033087916319143,"0","WT","100","0",99.0208333333333,0.199547828696531
116,"0_WT_100",0.175483955292859,0.0307234467813191,"0","WT","100","0",98.915625,0.184410307353827
117,"0_WT_100",0.183587776729773,0.0270900236233525,"0","WT","100","0",98.953125,0.1290258809363
118,"0_WT_100",0.178158574968895,0.0259479997623384,"0","WT","100","0",98.80625,0.0805424588252127
119,"0_WT_100",0.133857750152248,0.0212437908068766,"0","WT","100","0",98.7458333333333,0.15076663177555
120,"0_WT_100",0.117768914056736,0.0357762138907615,"0","WT","100","0",98.653125,0.0746919309471272
-9,"3.125_WT_0",0.000907628454502954,0.0268328393131073,"3.125","WT","0","3.125",0.0159375,0.113569687864924
-8,"3.125_WT_0",0.0147526166448578,0.028709268990744,"3.125","WT","0","3.125",0.0229166666666666,0.1149445065383
-7,"3.125_WT_0",-0.00738190444965665,0.0181800852496974,"3.125","WT","0","3.125",0.0191666666666666,0.113564409037339
-6,"3.125_WT_0",0.00402156660803195,0.0177823826946475,"3.125","WT","0","3.125",0.025,0.114607951900769
-5,"3.125_WT_0",-0.0180662592651762,0.0243994805008939,"3.125","WT","0","3.125",0.0191666666666665,0.118468965697069
-4,"3.125_WT_0",-0.0367154797697152,0.0227330929778478,"3.125","WT","0","3.125",0.0193750000000001,0.11687509284013
-3,"3.125_WT_0",0.0238011722253124,0.0161667376055808,"3.125","WT","0","3.125",0.0141666666666666,0.117239849418475
-2,"3.125_WT_0",0.0173226347343793,0.00998741081604585,"3.125","WT","0","3.125",0.0218750000000001,0.114302211963384
-1,"3.125_WT_0",0.00135802481746368,0.0118160739575075,"3.125","WT","0","3.125",0.0181249999999998,0.115098086189321
0,"3.125_WT_0",-0.000702400833863839,0.0158612179897573,"3.125","WT","0","3.125",0.0145833333333333,0.117725846779711
1,"3.125_WT_0",0.0301726619350985,0.0150852772051429,"3.125","WT","0","3.125",3.289375,0.357927095307907
2,"3.125_WT_0",-0.0243297447523824,0.0200560146404684,"3.125","WT","0","3.125",3.295,0.363574407551452
3,"3.125_WT_0",-0.00420817677271664,0.0135816709483626,"3.125","WT","0","3.125",3.28416666666667,0.354686413972884
4,"3.125_WT_0",0.0210972580654728,0.0278540482826617,"3.125","WT","0","3.125",3.27375,0.358969789670152
5,"3.125_WT_0",0.0250912872230582,0.0283066920019373,"3.125","WT","0","3.125",3.25666666666667,0.355157559909839
6,"3.125_WT_0",0.032897594755737,0.0336249196338137,"3.125","WT","0","3.125",3.259375,0.351271252816901
7,"3.125_WT_0",0.00480488240775998,0.0293132875744254,"3.125","WT","0","3.125",3.24083333333333,0.352061975437012
8,"3.125_WT_0",0.042351885526201,0.0373393864151393,"3.125","WT","0","3.125",3.239375,0.350856064930636
9,"3.125_WT_0",0.0255982216873308,0.0403708499101168,"3.125","WT","0","3.125",3.22708333333333,0.349609777505976
10,"3.125_WT_0",0.0316354160153408,0.0217555092991474,"3.125","WT","0","3.125",3.224375,0.35189476582535
11,"3.125_WT_0",0.0364940965515404,0.0391513459599619,"3.125","WT","0","3.125",3.20666666666667,0.349254942351492
12,"3.125_WT_0",0.0905863376034923,0.0298218109453762,"3.125","WT","0","3.125",3.20041666666667,0.351945794141497
13,"3.125_WT_0",0.0701790814385906,0.0172446742168174,"3.125","WT","0","3.125",3.18895833333333,0.352098680631975
14,"3.125_WT_0",0.0619336843614198,0.0295900040937325,"3.125","WT","0","3.125",3.17791666666667,0.350462151477239
15,"3.125_WT_0",0.0310757780199658,0.0207617457131907,"3.125","WT","0","3.125",3.17604166666667,0.348359872394115
16,"3.125_WT_0",0.0382597940139894,0.0259276627017348,"3.125","WT","0","3.125",3.16458333333333,0.351482938528158
17,"3.125_WT_0",0.0451296540868043,0.0395207859128913,"3.125","WT","0","3.125",3.154375,0.344477670468477
18,"3.125_WT_0",0.0284401686092667,0.0303620519863075,"3.125","WT","0","3.125",3.15770833333333,0.342134714979998
19,"3.125_WT_0",0.00437244520578245,0.0533346527913808,"3.125","WT","0","3.125",3.136875,0.350463111270089
20,"3.125_WT_0",-0.0192239552821876,0.0476419975552725,"3.125","WT","0","3.125",3.13208333333333,0.34539951455203
21,"3.125_WT_0",-0.0403094827510834,0.0464018923416121,"3.125","WT","0","3.125",3.12645833333333,0.341247933194799
22,"3.125_WT_0",0.00806975274241543,0.0424008461107262,"3.125","WT","0","3.125",3.11604166666667,0.343580229541725
23,"3.125_WT_0",0.0196409162195652,0.046835692427237,"3.125","WT","0","3.125",3.09875,0.343012529634285
24,"3.125_WT_0",0.0022002846606715,0.0356770710218695,"3.125","WT","0","3.125",3.08354166666667,0.338210799855488
25,"3.125_WT_0",0.0422912931057609,0.0437013859802196,"3.125","WT","0","3.125",3.074375,0.340360434972169
26,"3.125_WT_0",0.0198545003336382,0.0315958152851358,"3.125","WT","0","3.125",3.063125,0.334593419057203
27,"3.125_WT_0",0.0132980652022251,0.0520388638266856,"3.125","WT","0","3.125",3.04708333333333,0.338016323159433
28,"3.125_WT_0",0.0153217303173145,0.0280810098441314,"3.125","WT","0","3.125",3.043125,0.340684500409755
29,"3.125_WT_0",0.0390842651735472,0.0353543465539486,"3.125","WT","0","3.125",3.03458333333333,0.338014878607025
30,"3.125_WT_0",0.0146414788868435,0.0195611074118175,"3.125","WT","0","3.125",3.024375,0.334596175552627
31,"3.125_WT_0",0.00957662599385196,0.0119470237668898,"3.125","WT","0","3.125",3.00895833333333,0.331731437352232
32,"3.125_WT_0",0.00556629514869781,0.0398758730999352,"3.125","WT","0","3.125",3.01208333333333,0.331700525648178
33,"3.125_WT_0",-0.00452540267445146,0.0375486620593026,"3.125","WT","0","3.125",3.00604166666667,0.32927994490715
34,"3.125_WT_0",0.0357465295749137,0.0249591175525096,"3.125","WT","0","3.125",2.99041666666667,0.324931282799405
35,"3.125_WT_0",0.0292789457384717,0.0218475149559748,"3.125","WT","0","3.125",2.98916666666667,0.322654059886298
36,"3.125_WT_0",0.0233571949852181,0.0156609547031979,"3.125","WT","0","3.125",2.97583333333333,0.320820379879199
37,"3.125_WT_0",-0.0147541799676295,0.037979332539969,"3.125","WT","0","3.125",2.96458333333333,0.322618814246094
38,"3.125_WT_0",-0.00426646471281584,0.0269087226015144,"3.125","WT","0","3.125",2.95520833333333,0.321100909794465
39,"3.125_WT_0",0.04356833822205,0.0316058626902857,"3.125","WT","0","3.125",2.95145833333333,0.318528074977091
40,"3.125_WT_0",0.000234941202068761,0.0314217088522388,"3.125","WT","0","3.125",2.945,0.324093186027054
41,"3.125_WT_0",0.00503095631900314,0.0451471048586847,"3.125","WT","0","3.125",2.931875,0.325321122070606
42,"3.125_WT_0",-0.00416865407658902,0.0345024827674766,"3.125","WT","0","3.125",2.91270833333333,0.320196777876511
43,"3.125_WT_0",-0.02590509971453,0.0238841118927311,"3.125","WT","0","3.125",2.915,0.323508463095549
44,"3.125_WT_0",-0.0322334459017416,0.0178196463361864,"3.125","WT","0","3.125",2.91375,0.323812500670184
45,"3.125_WT_0",0.0157500181180082,0.031150420564596,"3.125","WT","0","3.125",2.89833333333333,0.321325819252135
46,"3.125_WT_0",-0.00648549231099936,0.0317686620358437,"3.125","WT","0","3.125",2.88645833333333,0.317662394219695
47,"3.125_WT_0",0.0242965936662278,0.0392596243468443,"3.125","WT","0","3.125",2.89270833333333,0.314981294914211
48,"3.125_WT_0",-0.00103495301449532,0.0275776531160224,"3.125","WT","0","3.125",2.88020833333333,0.315007130375647
49,"3.125_WT_0",-0.00129740959301367,0.0278985326831235,"3.125","WT","0","3.125",2.878125,0.315134210000279
50,"3.125_WT_0",-0.0119897139374734,0.0149136129311709,"3.125","WT","0","3.125",2.87375,0.315209503743146
51,"3.125_WT_0",-0.0113325101870608,0.0318769917583455,"3.125","WT","0","3.125",2.863125,0.318046200129268
52,"3.125_WT_0",-0.0240395554732507,0.0299011049471138,"3.125","WT","0","3.125",2.85104166666667,0.320271931712811
53,"3.125_WT_0",-0.0187209469246518,0.0281738713588874,"3.125","WT","0","3.125",2.84979166666667,0.315492856000734
54,"3.125_WT_0",0.026216881470867,0.0187541787637595,"3.125","WT","0","3.125",2.83458333333333,0.31370417300336
55,"3.125_WT_0",0.00986306756877193,0.0567353583807964,"3.125","WT","0","3.125",2.83604166666667,0.312959315225016
56,"3.125_WT_0",-0.0525838752921643,0.0354541501724656,"3.125","WT","0","3.125",2.81416666666667,0.31014977340705
57,"3.125_WT_0",-0.0041050510118804,0.0267625261953107,"3.125","WT","0","3.125",2.81479166666667,0.309608743068929
58,"3.125_WT_0",-0.0232508507580122,0.0190594636402022,"3.125","WT","0","3.125",2.80625,0.308673271223888
59,"3.125_WT_0",-0.0519308291055787,0.0379467376077096,"3.125","WT","0","3.125",2.80416666666667,0.304778387441414
60,"3.125_WT_0",-0.0691773471334934,0.0333458405965657,"3.125","WT","0","3.125",2.79854166666667,0.303358765817985
61,"3.125_WT_0",-0.0209587869763618,0.019557163321048,"3.125","WT","0","3.125",0.246666666666667,0.0863153938890523
62,"3.125_WT_0",-0.0130883502472502,0.0315561311029474,"3.125","WT","0","3.125",0.1175,0.0913247648429007
63,"3.125_WT_0",-0.0370951221187682,0.0194343926201002,"3.125","WT","0","3.125",0.0522916666666667,0.114242105550255
64,"3.125_WT_0",-0.0607495290961436,0.0386191091035431,"3.125","WT","0","3.125",0.0525,0.109543818128992
65,"3.125_WT_0",-0.0414532609568039,0.035078846178804,"3.125","WT","0","3.125",-0.0104166666666666,0.107407401171376
66,"3.125_WT_0",-0.0366453932242721,0.041806616102839,"3.125","WT","0","3.125",-0.0210416666666668,0.110844004028936
67,"3.125_WT_0",-0.0415074514549464,0.0329065786594101,"3.125","WT","0","3.125",-0.00958333333333325,0.10590804859379
68,"3.125_WT_0",-0.0267437852214189,0.0319426354959294,"3.125","WT","0","3.125",-0.0145833333333333,0.112144016255637
69,"3.125_WT_0",-0.000458114650909122,0.0284494423392824,"3.125","WT","0","3.125",-0.00812500000000008,0.108246359317788
70,"3.125_WT_0",-0.0290933144472192,0.0362740859666788,"3.125","WT","0","3.125",-0.0158333333333334,0.108368083368931
71,"3.125_WT_0",-0.0358161797854238,0.048247716713491,"3.125","WT","0","3.125",-0.00604166666666656,0.105612055419824
72,"3.125_WT_0",-0.0519309848907914,0.0412992290687275,"3.125","WT","0","3.125",-0.0104166666666666,0.108227111385682
73,"3.125_WT_0",-0.0130679176095043,0.0456269344122923,"3.125","WT","0","3.125",-0.0108333333333333,0.110213354485491
74,"3.125_WT_0",-0.03858620047406,0.0376537679317411,"3.125","WT","0","3.125",-0.00687500000000008,0.104254442184867
75,"3.125_WT_0",-0.0559780304557838,0.0294474460071203,"3.125","WT","0","3.125",-0.00645833333333345,0.107676494327014
76,"3.125_WT_0",-0.00989235090517104,0.0280033402624136,"3.125","WT","0","3.125",0.00250000000000014,0.107008931675507
77,"3.125_WT_0",-0.0394719525698316,0.0299957669597606,"3.125","WT","0","3.125",-0.00104166666666655,0.106847279543437
78,"3.125_WT_0",-0.0483512366513734,0.0109291236878375,"3.125","WT","0","3.125",0.000208333333333172,0.109405452109979
79,"3.125_WT_0",-0.0225585908609756,0.0344335065931093,"3.125","WT","0","3.125",0,0.103027626587619
80,"3.125_WT_0",-0.034163470029444,0.0381540035869143,"3.125","WT","0","3.125",0.00416666666666662,0.102995499497146
81,"3.125_WT_0",-0.0688779062976506,0.0299041161202003,"3.125","WT","0","3.125",0.00645833333333318,0.101103610737533
82,"3.125_WT_0",-0.065274852355193,0.00863485149669041,"3.125","WT","0","3.125",0.00458333333333338,0.102431167606458
83,"3.125_WT_0",-0.0116936405855042,0.036719885863804,"3.125","WT","0","3.125",0.00416666666666649,0.104316558821907
84,"3.125_WT_0",-0.0630908718394068,0.0210264320051336,"3.125","WT","0","3.125",-0.00312499999999979,0.104828625854826
85,"3.125_WT_0",-0.0429162369387346,0.0427802277431301,"3.125","WT","0","3.125",-0.00104166666666669,0.105082949212885
86,"3.125_WT_0",-0.00655203394530934,0.0238409479857384,"3.125","WT","0","3.125",-0.0106250000000002,0.1049529697915
87,"3.125_WT_0",-0.0510027333331856,0.0180739501572293,"3.125","WT","0","3.125",-0.00375,0.105945028001947
88,"3.125_WT_0",-0.0732673803505006,0.0225477484737263,"3.125","WT","0","3.125",-0.00583333333333325,0.112177682563324
89,"3.125_WT_0",-0.0143146262692006,0.0172895573421618,"3.125","WT","0","3.125",-0.00270833333333331,0.108658666148479
90,"3.125_WT_0",-0.0128861399029448,0.0280468572109967,"3.125","WT","0","3.125",0.0106249999999999,0.102872903144554
91,"3.125_WT_0",-0.0212827703675268,0.0277356812229279,"3.125","WT","0","3.125",0.00333333333333338,0.103129945167627
92,"3.125_WT_0",-0.0333841935270244,0.0365585565230634,"3.125","WT","0","3.125",0.00395833333333331,0.106984491509803
93,"3.125_WT_0",-0.0292819821785266,0.0332453835943082,"3.125","WT","0","3.125",0.0093749999999998,0.102530377443035
94,"3.125_WT_0",-0.0045881539022676,0.0369044339042946,"3.125","WT","0","3.125",0.0116666666666666,0.105603322068695
95,"3.125_WT_0",-0.0186027855354366,0.0360168176617173,"3.125","WT","0","3.125",0.0125,0.108463463510376
96,"3.125_WT_0",-0.00908317700144944,0.0319637330401266,"3.125","WT","0","3.125",0.00770833333333332,0.105622431757074
97,"3.125_WT_0",-0.0266866814799896,0.0318167932728506,"3.125","WT","0","3.125",0.00375,0.108035246949009
98,"3.125_WT_0",-0.0249262261203678,0.0387430017171038,"3.125","WT","0","3.125",0.00708333333333325,0.107391438238551
99,"3.125_WT_0",-0.0265159034679092,0.0504316818759805,"3.125","WT","0","3.125",0.00708333333333325,0.106469544419467
100,"3.125_WT_0",-0.0279444302836628,0.0326862914949127,"3.125","WT","0","3.125",0.0054166666666669,0.105182752665698
101,"3.125_WT_0",-0.0454839648486918,0.0245442365976934,"3.125","WT","0","3.125",0.000833333333333242,0.105915220125186
102,"3.125_WT_0",-0.0199877192050823,0.0278432227404995,"3.125","WT","0","3.125",-0.00541666666666663,0.102640063517561
103,"3.125_WT_0",-0.0242242859919432,0.0275533692389369,"3.125","WT","0","3.125",0.00520833333333331,0.10458302207789
104,"3.125_WT_0",-0.0213485256256192,0.0211489939812522,"3.125","WT","0","3.125",0.00124999999999986,0.105898315024367
105,"3.125_WT_0",0.00933266394373536,0.0239981113718466,"3.125","WT","0","3.125",0.00583333333333325,0.108983226920476
106,"3.125_WT_0",0.0403899221383383,0.029312432899687,"3.125","WT","0","3.125",0.00520833333333331,0.0970277693283389
107,"3.125_WT_0",-0.00743811314609676,0.037729941052168,"3.125","WT","0","3.125",0.0139583333333335,0.100630930639585
108,"3.125_WT_0",-0.0124687128846613,0.0213945623983523,"3.125","WT","0","3.125",0.00916666666666649,0.100844093778466
109,"3.125_WT_0",0.0143247029565689,0.0319602315919104,"3.125","WT","0","3.125",0.0139583333333335,0.104153436659841
110,"3.125_WT_0",-0.0041578863335661,0.015714546357443,"3.125","WT","0","3.125",0.00749999999999973,0.106372172406603
111,"3.125_WT_0",0.0232037435160911,0.0349053035194896,"3.125","WT","0","3.125",0.00833333333333339,0.102476919826965
112,"3.125_WT_0",0.0134709049162282,0.0208129109668227,"3.125","WT","0","3.125",0.0127083333333333,0.103947373336757
113,"3.125_WT_0",-0.00200752712152279,0.0297929055264724,"3.125","WT","0","3.125",0.00666666666666663,0.10333868853731
114,"3.125_WT_0",-0.0125742151029881,0.025092628558759,"3.125","WT","0","3.125",0.00624999999999987,0.108955544897398
115,"3.125_WT_0",-0.00596426518792884,0.0369494299422728,"3.125","WT","0","3.125",0.00583333333333325,0.107758188816185
116,"3.125_WT_0",-0.013505150107725,0.0280604992645631,"3.125","WT","0","3.125",-0.00229166666666655,0.109887391065935
117,"3.125_WT_0",0.0333626790074576,0.0202299100071024,"3.125","WT","0","3.125",0.00520833333333331,0.103954471371151
118,"3.125_WT_0",-0.0269652462045895,0.0354632146448809,"3.125","WT","0","3.125",0.0158333333333334,0.100326831357707
119,"3.125_WT_0",-0.00360510856915424,0.0340136029634381,"3.125","WT","0","3.125",-0.00562499999999994,0.109636888846015
120,"3.125_WT_0",0.0120088844247291,0.0300182307578702,"3.125","WT","0","3.125",0.00083333333333338,0.108497171782135
-9,"4_WT_500",-0.0382428983585618,0.0329863032488993,"4","WT","500","0",500.25,1.86454678735134
-8,"4_WT_500",0.00885783778718195,0.0156859832468944,"4","WT","500","0",500.4,0.902342630170055
-7,"4_WT_500",0.00825246335847597,0.0158838135044211,"4","WT","500","0",498.96,0.345189159093314
-6,"4_WT_500",-0.00147859371127937,0.00703863559279853,"4","WT","500","0",498.286666666667,0.261746272391999
-5,"4_WT_500",-0.012260573019378,0.0181287439640698,"4","WT","500","0",501.293333333333,2.91580749250243
-4,"4_WT_500",-0.00503400447971945,0.0126974987946132,"4","WT","500","0",499.77,1.30006837427026
-3,"4_WT_500",0.0605593620758879,0.0198434044473856,"4","WT","500","0",499.423333333333,0.700230120904714
-2,"4_WT_500",0.0154965000520432,0.0191390049092812,"4","WT","500","0",499.146666666667,0.717816906398219
-1,"4_WT_500",-0.0361500937046504,0.0130867777881168,"4","WT","500","0",498.916666666667,0.64392459876051
0,"4_WT_500",-0.00571013772313543,0.0147195781454694,"4","WT","500","0",498.816666666667,0.650640709864771
1,"4_WT_500",0.251283973713488,0.0433623335072701,"4","WT","500","0",76.35,28.7021703592835
2,"4_WT_500",-0.0287177707169161,0.0260613780070007,"4","WT","500","0",1.66333333333333,1.58044824865184
3,"4_WT_500",-0.0235793553820443,0.0113522271994067,"4","WT","500","0",1.78,1.68471395527879
4,"4_WT_500",-0.0734795986315267,0.0499881745597394,"4","WT","500","0",2.05,1.94660673423724
5,"4_WT_500",-0.0473617081963992,0.0161962745710179,"4","WT","500","0",2.27,2.07517335286584
6,"4_WT_500",-0.0596277902852255,0.013566437913825,"4","WT","500","0",0.92,0.666445796745692
7,"4_WT_500",-0.103142081399387,0.0459126769594266,"4","WT","500","0",0.83,0.551422403123655
8,"4_WT_500",-0.0992603326778453,0.0277425856105123,"4","WT","500","0",0.81,0.558907664805
9,"4_WT_500",-0.128061454535731,0.0198230059680971,"4","WT","500","0",0.693333333333333,0.444397219713275
10,"4_WT_500",-0.12799654907169,0.0176436978968533,"4","WT","500","0",0.783333333333333,0.490238037419918
11,"4_WT_500",-0.117902052084382,0.0315982123963624,"4","WT","500","0",0.696666666666667,0.472416953313255
12,"4_WT_500",-0.152381023783157,0.045450666162213,"4","WT","500","0",0.623333333333333,0.543844340474981
13,"4_WT_500",-0.17116424878961,0.0404151222189934,"4","WT","500","0",0.596666666666667,0.52340763803708
14,"4_WT_500",-0.14434283378575,0.0207991119281916,"4","WT","500","0",0.366666666666667,0.333666500166459
15,"4_WT_500",-0.131802055099513,0.0377922146339517,"4","WT","500","0",0.326666666666667,0.310268700752536
16,"4_WT_500",-0.124827362100446,0.0342856618777043,"4","WT","500","0",0.57,0.532770536389208
17,"4_WT_500",-0.135092817729809,0.0439800426557751,"4","WT","500","0",0.383333333333333,0.350951088709904
18,"4_WT_500",-0.120905403814434,0.047375754420626,"4","WT","500","0",0.57,0.536977135867482
19,"4_WT_500",-0.128813092047756,0.0462139115721644,"4","WT","500","0",0.556666666666667,0.338197838221621
20,"4_WT_500",-0.132188558971751,0.0458901803690547,"4","WT","500","0",0.676666666666667,0.43402508888056
21,"4_WT_500",-0.131062009394979,0.0457699265944507,"4","WT","500","0",0.723333333333333,0.48687210275846
22,"4_WT_500",-0.16730488834817,0.0362026752410931,"4","WT","500","0",0.49,0.39255572852781
23,"4_WT_500",-0.160078257006374,0.0499255804740038,"4","WT","500","0",0.566666666666667,0.461007351110346
24,"4_WT_500",-0.158909281351855,0.0557951934172407,"4","WT","500","0",0.77,0.522982897532138
25,"4_WT_500",-0.147135297773074,0.0513026969039071,"4","WT","500","0",0.603333333333333,0.386594820911449
26,"4_WT_500",-0.165887328973038,0.0476863282866094,"4","WT","500","0",0.603333333333333,0.52552619133377
27,"4_WT_500",-0.179312102713757,0.0677858293067958,"4","WT","500","0",0.506666666666667,0.363684845252956
28,"4_WT_500",-0.167538311701881,0.0518260765854252,"4","WT","500","0",0.49,0.334065861769801
29,"4_WT_500",-0.143012623528978,0.048367119545448,"4","WT","500","0",0.5,0.475394572960188
30,"4_WT_500",-0.135588420950496,0.0472946353990728,"4","WT","500","0",0.69,0.425949918808929
31,"4_WT_500",-0.159361411930818,0.0342865077327108,"4","WT","500","0",0.453333333333333,0.381604798479031
32,"4_WT_500",-0.14220984293939,0.042475523651107,"4","WT","500","0",0.613333333333333,0.484263472823535
33,"4_WT_500",-0.14784563649595,0.0600568364442054,"4","WT","500","0",0.576666666666667,0.423923473177779
34,"4_WT_500",-0.166191161638193,0.0578841699657579,"4","WT","500","0",0.663333333333333,0.575094195183131
35,"4_WT_500",-0.14311966931863,0.048630989238012,"4","WT","500","0",0.503333333333333,0.300573525854232
36,"4_WT_500",-0.123708658562052,0.0587821607563886,"4","WT","500","0",0.466666666666667,0.368027776729481
37,"4_WT_500",-0.154596888557264,0.0527406832054571,"4","WT","500","0",0.606666666666667,0.45903279960272
38,"4_WT_500",-0.125845380477327,0.0484091640860395,"4","WT","500","0",0.67,0.55828109208335
39,"4_WT_500",-0.114248901114843,0.0480378587325484,"4","WT","500","0",0.693333333333333,0.574011227145331
40,"4_WT_500",-0.146848040623143,0.0545488626579387,"4","WT","500","0",0.55,0.350713558335004
41,"4_WT_500",-0.101503888269093,0.0563480185820102,"4","WT","500","0",0.656666666666667,0.402340375525223
42,"4_WT_500",-0.108411420382851,0.0441758064764911,"4","WT","500","0",0.533333333333333,0.533333333333333
43,"4_WT_500",-0.161615657376761,0.0435386725869685,"4","WT","500","0",1.17,0.843609967803711
44,"4_WT_500",-0.143554715332558,0.0437465773270871,"4","WT","500","0",0,0
45,"4_WT_500",-0.160355387973672,0.0511016622612742,"4","WT","500","0",1.21333333333333,0.856922789209545
46,"4_WT_500",-0.132575335021426,0.0570434640124887,"4","WT","500","0",0.13,0.103333333333333
47,"4_WT_500",-0.162678004786878,0.0514139100351897,"4","WT","500","0",1.09666666666667,0.828492607088319
48,"4_WT_500",-0.146104348138338,0.0491009393173798,"4","WT","500","0",0.33,0.321731426987031
49,"4_WT_500",-0.144615378278109,0.0477083103667351,"4","WT","500","0",0.91,0.901689771731078
50,"4_WT_500",-0.103880814425174,0.0438961002396576,"4","WT","500","0",0.916666666666667,0.58982106514509
51,"4_WT_500",-0.124347324941894,0.0405222861349516,"4","WT","500","0",0.32,0.32
52,"4_WT_500",-0.157039607250008,0.0565478814426789,"4","WT","500","0",1.28666666666667,0.927936779455727
53,"4_WT_500",-0.125743999408549,0.0549641023169877,"4","WT","500","0",0.116666666666667,0.0936897954837013
